unit_id,approval_id,project_id,approval_status,outcome,approved_area_m2,area_m2,DKMJ,stratum,cluster,spatial_cluster,neighbors,neighbor_unit_ids,x,y,quality_score,baseline_risk_score,risk_score,review_penalty,rule_eval_count,rule_hit_count,critical_rule_hit_count,high_rule_hit_count,review_task_count,open_review_count,completed_review_count,supplement_required_review_count,confirmed_violation_count,propensity_score,evidence_weight,synthetic,not_for_production,data_role,source_path,region_code,period,time_index,scenario_id,split,action_type,counterfactual_group,treatment_effect,baseline_state_score,next_state_score,constraint_risk_delta,planning_utility_delta,uncertainty,action_mask_allowed,action_mask_required_reviews,action_mask_hard_blocks,action_mask_policy
TWM-SYN-C-0101,APR-TWM-SYN-C-0101,PRJ-TWM-SYN-C-0101,in_review,0.45016,0.0,100123.475,100123.475,SYN-R03:township_1,syn_component_r03_t01_c01,syn_component_r03_t01_c01,TWM-SYN-T-0101,TWM-SYN-T-0101,106.552,29.322,0.735,0.27,0.27,0.08,4,1,0,0,2,0,1,1,0,0.5,0.81,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,restore,pair_0101,0.059,0.4494,0.45016,-0.05,0.08528,0.09,True,,,low_risk_allowed
TWM-SYN-T-0101,APR-TWM-SYN-T-0101,PRJ-TWM-SYN-T-0101,approved,0.50916,100123.475,100123.475,100123.475,SYN-R03:township_1,syn_component_r03_t01_c01,syn_component_r03_t01_c01,TWM-SYN-C-0101,TWM-SYN-C-0101,106.553,29.323,0.735,0.27,0.27,0.08,4,1,0,0,2,0,1,1,0,0.5,0.81,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,restore,pair_0101,0.059,0.4494,0.50916,-0.05,0.08528,0.09,True,,,low_risk_allowed
TWM-SYN-C-0102,APR-TWM-SYN-C-0102,PRJ-TWM-SYN-C-0102,in_review,0.447568,0.0,20416.275,20416.275,SYN-R03:township_2,syn_component_r03_t01_c02,syn_component_r03_t01_c02,TWM-SYN-T-0102,TWM-SYN-T-0102,106.564,29.326,0.72,0.276,0.276,0.1,4,1,0,0,2,0,1,1,0,0.5,0.784,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,approve_with_conditions,pair_0102,0.032,0.44688,0.447568,-0.006,0.023088,0.116,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0102,APR-TWM-SYN-T-0102,PRJ-TWM-SYN-T-0102,approved,0.479568,20416.275,20416.275,20416.275,SYN-R03:township_2,syn_component_r03_t01_c02,syn_component_r03_t01_c02,TWM-SYN-C-0102,TWM-SYN-C-0102,106.565,29.327,0.72,0.276,0.276,0.1,4,1,0,0,2,0,1,1,0,0.5,0.784,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,approve_with_conditions,pair_0102,0.032,0.44688,0.479568,-0.006,0.023088,0.116,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0103,APR-TWM-SYN-C-0103,PRJ-TWM-SYN-C-0103,in_review,0.44776,0.0,12171.603,12171.603,SYN-R03:township_0,syn_component_r03_t01_c03,syn_component_r03_t01_c03,TWM-SYN-T-0103,TWM-SYN-T-0103,106.576,29.33,0.705,0.27,0.27,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,defer_review,pair_0103,0.005,0.447,0.44776,0.024,-0.02248,0.165,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0103,APR-TWM-SYN-T-0103,PRJ-TWM-SYN-T-0103,approved,0.45276,12171.603,12171.603,12171.603,SYN-R03:township_0,syn_component_r03_t01_c03,syn_component_r03_t01_c03,TWM-SYN-C-0103,TWM-SYN-C-0103,106.577,29.331,0.705,0.27,0.27,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+0,1,scenario_restore_1,train,defer_review,pair_0103,0.005,0.447,0.45276,0.024,-0.02248,0.165,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0104,APR-TWM-SYN-C-0104,PRJ-TWM-SYN-C-0104,in_review,0.45112,0.0,102978.086,102978.086,SYN-R03:township_0,syn_component_r03_t02_c00,syn_component_r03_t02_c00,TWM-SYN-T-0104,TWM-SYN-T-0104,106.54,29.336,0.755,0.29,0.29,0.08,4,1,0,0,2,0,1,1,0,0.5,0.791,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,protect,pair_0104,0.025,0.4466,0.45112,-0.02,0.01104,0.109,True,,,low_risk_allowed
TWM-SYN-T-0104,APR-TWM-SYN-T-0104,PRJ-TWM-SYN-T-0104,approved,0.47612,102978.086,102978.086,102978.086,SYN-R03:township_0,syn_component_r03_t02_c00,syn_component_r03_t02_c00,TWM-SYN-C-0104,TWM-SYN-C-0104,106.541,29.337,0.755,0.29,0.29,0.08,4,1,0,0,2,0,1,1,0,0.5,0.791,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,protect,pair_0104,0.025,0.4466,0.47612,-0.02,0.01104,0.109,True,,,low_risk_allowed
TWM-SYN-C-0105,APR-TWM-SYN-C-0105,PRJ-TWM-SYN-C-0105,in_review,0.451312,0.0,54533.935,54533.935,SYN-R03:township_1,syn_component_r03_t02_c01,syn_component_r03_t02_c01,TWM-SYN-T-0105,TWM-SYN-T-0105,106.552,29.34,0.74,0.284,0.284,0.1,4,1,0,0,2,0,1,1,0,0.5,0.786,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,restore,pair_0105,0.033,0.44672,0.451312,-0.014,0.016992,0.114,True,,,low_risk_allowed
TWM-SYN-T-0105,APR-TWM-SYN-T-0105,PRJ-TWM-SYN-T-0105,approved,0.484312,54533.935,54533.935,54533.935,SYN-R03:township_1,syn_component_r03_t02_c01,syn_component_r03_t02_c01,TWM-SYN-C-0105,TWM-SYN-C-0105,106.553,29.341,0.74,0.284,0.284,0.1,4,1,0,0,2,0,1,1,0,0.5,0.786,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,restore,pair_0105,0.033,0.44672,0.484312,-0.014,0.016992,0.114,True,,,low_risk_allowed
TWM-SYN-C-0106,APR-TWM-SYN-C-0106,PRJ-TWM-SYN-C-0106,in_review,0.44872,0.0,40666.396,40666.396,SYN-R03:township_2,syn_component_r03_t02_c02,syn_component_r03_t02_c02,TWM-SYN-T-0106,TWM-SYN-T-0106,106.564,29.344,0.725,0.29,0.29,0.04,4,1,0,0,2,0,1,0,0,0.5,0.802,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,approve_with_conditions,pair_0106,0.054,0.4442,0.44872,-0.042,0.08728,0.098,True,,,low_risk_allowed
TWM-SYN-T-0106,APR-TWM-SYN-T-0106,PRJ-TWM-SYN-T-0106,approved,0.50272,40666.396,40666.396,40666.396,SYN-R03:township_2,syn_component_r03_t02_c02,syn_component_r03_t02_c02,TWM-SYN-C-0106,TWM-SYN-C-0106,106.565,29.345,0.725,0.29,0.29,0.04,4,1,0,0,2,0,1,0,0,0.5,0.802,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,approve_with_conditions,pair_0106,0.054,0.4442,0.50272,-0.042,0.08728,0.098,True,,,low_risk_allowed
TWM-SYN-C-0107,APR-TWM-SYN-C-0107,PRJ-TWM-SYN-C-0107,in_review,0.448912,0.0,190370.74,190370.74,SYN-R03:township_0,syn_component_r03_t02_c03,syn_component_r03_t02_c03,TWM-SYN-T-0107,TWM-SYN-T-0107,106.576,29.348,0.71,0.284,0.284,0.06,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,defer_review,pair_0107,0.003,0.44432,0.448912,0.024,-0.024768,0.168,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0107,APR-TWM-SYN-T-0107,PRJ-TWM-SYN-T-0107,approved,0.451912,190370.74,190370.74,190370.74,SYN-R03:township_0,syn_component_r03_t02_c03,syn_component_r03_t02_c03,TWM-SYN-C-0107,TWM-SYN-C-0107,106.577,29.349,0.71,0.284,0.284,0.06,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+0,2,scenario_approve_with_conditions_2,train,defer_review,pair_0107,0.003,0.44432,0.451912,0.024,-0.024768,0.168,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0108,APR-TWM-SYN-C-0108,PRJ-TWM-SYN-C-0108,in_review,0.440272,0.0,42090.387,42090.387,SYN-R03:township_0,syn_component_r03_t03_c00,syn_component_r03_t03_c00,TWM-SYN-T-0108,TWM-SYN-T-0108,106.54,29.354,0.76,0.304,0.304,0.1,4,1,0,0,2,0,1,1,0,0.5,0.818,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,protect,pair_0108,0.051,0.44392,0.440272,-0.056,0.078752,0.082,True,,,low_risk_allowed
TWM-SYN-T-0108,APR-TWM-SYN-T-0108,PRJ-TWM-SYN-T-0108,approved,0.491272,42090.387,42090.387,42090.387,SYN-R03:township_0,syn_component_r03_t03_c00,syn_component_r03_t03_c00,TWM-SYN-C-0108,TWM-SYN-C-0108,106.541,29.355,0.76,0.304,0.304,0.1,4,1,0,0,2,0,1,1,0,0.5,0.818,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,protect,pair_0108,0.051,0.44392,0.491272,-0.056,0.078752,0.082,True,,,low_risk_allowed
TWM-SYN-C-0109,APR-TWM-SYN-C-0109,PRJ-TWM-SYN-C-0109,in_review,0.440464,0.0,28795.993,28795.993,SYN-R03:township_1,syn_component_r03_t03_c01,syn_component_r03_t03_c01,TWM-SYN-T-0109,TWM-SYN-T-0109,106.552,29.358,0.745,0.298,0.298,0.04,4,1,0,0,2,0,1,0,0,0.5,0.792,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,restore,pair_0109,0.035,0.44404,0.440464,-0.014,0.019184,0.108,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-T-0109,APR-TWM-SYN-T-0109,PRJ-TWM-SYN-T-0109,approved,0.475464,28795.993,28795.993,28795.993,SYN-R03:township_1,syn_component_r03_t03_c01,syn_component_r03_t03_c01,TWM-SYN-C-0109,TWM-SYN-C-0109,106.553,29.359,0.745,0.298,0.298,0.04,4,1,0,0,2,0,1,0,0,0.5,0.792,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,restore,pair_0109,0.035,0.44404,0.475464,-0.014,0.019184,0.108,False,restoration_high_risk_phasing_review,,mixed_risk_restore_blocked
TWM-SYN-C-0110,APR-TWM-SYN-C-0110,PRJ-TWM-SYN-C-0110,in_review,0.437872,0.0,91221.427,91221.427,SYN-R03:township_2,syn_component_r03_t03_c02,syn_component_r03_t03_c02,TWM-SYN-T-0110,TWM-SYN-T-0110,106.564,29.362,0.73,0.304,0.304,0.06,4,1,0,0,2,0,1,0,0,0.5,0.787,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,approve_with_conditions,pair_0110,0.032,0.44152,0.437872,-0.006,0.022992,0.113,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0110,APR-TWM-SYN-T-0110,PRJ-TWM-SYN-T-0110,approved,0.469872,91221.427,91221.427,91221.427,SYN-R03:township_2,syn_component_r03_t03_c02,syn_component_r03_t03_c02,TWM-SYN-C-0110,TWM-SYN-C-0110,106.565,29.363,0.73,0.304,0.304,0.06,4,1,0,0,2,0,1,0,0,0.5,0.787,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,approve_with_conditions,pair_0110,0.032,0.44152,0.469872,-0.006,0.022992,0.113,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0111,APR-TWM-SYN-C-0111,PRJ-TWM-SYN-C-0111,in_review,0.438064,0.0,6316.095,6316.095,SYN-R03:township_0,syn_component_r03_t03_c03,syn_component_r03_t03_c03,TWM-SYN-T-0111,TWM-SYN-T-0111,106.576,29.366,0.715,0.298,0.298,0.08,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,defer_review,pair_0111,0.005,0.44164,0.438064,0.024,-0.023056,0.162,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0111,APR-TWM-SYN-T-0111,PRJ-TWM-SYN-T-0111,approved,0.443064,6316.095,6316.095,6316.095,SYN-R03:township_0,syn_component_r03_t03_c03,syn_component_r03_t03_c03,TWM-SYN-C-0111,TWM-SYN-C-0111,106.577,29.367,0.715,0.298,0.298,0.08,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q4+0,3,scenario_protect_0,train,defer_review,pair_0111,0.005,0.44164,0.443064,0.024,-0.023056,0.162,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0112,APR-TWM-SYN-C-0112,PRJ-TWM-SYN-C-0112,in_review,0.441424,0.0,179653.75,179653.75,SYN-R03:township_0,syn_component_r03_t04_c00,syn_component_r03_t04_c00,TWM-SYN-T-0112,TWM-SYN-T-0112,106.54,29.372,0.765,0.318,0.318,0.04,4,1,0,0,2,0,1,0,0,0.5,0.794,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,protect,pair_0112,0.025,0.44124,0.441424,-0.02,0.010944,0.106,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-T-0112,APR-TWM-SYN-T-0112,PRJ-TWM-SYN-T-0112,approved,0.466424,179653.75,179653.75,179653.75,SYN-R03:township_0,syn_component_r03_t04_c00,syn_component_r03_t04_c00,TWM-SYN-C-0112,TWM-SYN-C-0112,106.541,29.373,0.765,0.318,0.318,0.04,4,1,0,0,2,0,1,0,0,0.5,0.794,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,protect,pair_0112,0.025,0.44124,0.466424,-0.02,0.010944,0.106,False,protection_boundary_conflict_review,,mixed_risk_protect_blocked
TWM-SYN-C-0113,APR-TWM-SYN-C-0113,PRJ-TWM-SYN-C-0113,in_review,0.441616,0.0,84504.261,84504.261,SYN-R03:township_1,syn_component_r03_t04_c01,syn_component_r03_t04_c01,TWM-SYN-T-0113,TWM-SYN-T-0113,106.552,29.376,0.75,0.312,0.312,0.06,4,1,0,0,2,0,1,0,0,0.5,0.81,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,restore,pair_0113,0.057,0.44136,0.441616,-0.05,0.082896,0.09,True,,,low_risk_allowed
TWM-SYN-T-0113,APR-TWM-SYN-T-0113,PRJ-TWM-SYN-T-0113,approved,0.498616,84504.261,84504.261,84504.261,SYN-R03:township_1,syn_component_r03_t04_c01,syn_component_r03_t04_c01,TWM-SYN-C-0113,TWM-SYN-C-0113,106.553,29.377,0.75,0.312,0.312,0.06,4,1,0,0,2,0,1,0,0,0.5,0.81,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,restore,pair_0113,0.057,0.44136,0.498616,-0.05,0.082896,0.09,True,,,low_risk_allowed
TWM-SYN-C-0114,APR-TWM-SYN-C-0114,PRJ-TWM-SYN-C-0114,in_review,0.439024,0.0,27986.206,27986.206,SYN-R03:township_2,syn_component_r03_t04_c02,syn_component_r03_t04_c02,TWM-SYN-T-0114,TWM-SYN-T-0114,106.564,29.38,0.735,0.318,0.318,0.08,4,1,0,0,2,0,1,1,0,0.5,0.784,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,approve_with_conditions,pair_0114,0.03,0.43884,0.439024,-0.006,0.020704,0.116,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-T-0114,APR-TWM-SYN-T-0114,PRJ-TWM-SYN-T-0114,approved,0.469024,27986.206,27986.206,27986.206,SYN-R03:township_2,syn_component_r03_t04_c02,syn_component_r03_t04_c02,TWM-SYN-C-0114,TWM-SYN-C-0114,106.565,29.381,0.735,0.318,0.318,0.08,4,1,0,0,2,0,1,1,0,0.5,0.784,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,approve_with_conditions,pair_0114,0.03,0.43884,0.469024,-0.006,0.020704,0.116,True,conditional_approval_monitoring,,mixed_risk_allowed_with_conditions
TWM-SYN-C-0115,APR-TWM-SYN-C-0115,PRJ-TWM-SYN-C-0115,in_review,0.439216,0.0,77846.282,77846.282,SYN-R03:township_0,syn_component_r03_t04_c03,syn_component_r03_t04_c03,TWM-SYN-T-0115,TWM-SYN-T-0115,106.576,29.384,0.72,0.312,0.312,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,defer_review,pair_0115,0.003,0.43896,0.439216,0.024,-0.025344,0.165,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0115,APR-TWM-SYN-T-0115,PRJ-TWM-SYN-T-0115,approved,0.442216,77846.282,77846.282,77846.282,SYN-R03:township_0,syn_component_r03_t04_c03,syn_component_r03_t04_c03,TWM-SYN-C-0115,TWM-SYN-C-0115,106.577,29.385,0.72,0.312,0.312,0.1,4,1,0,0,2,0,1,1,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q1+1,4,scenario_restore_1,validation,defer_review,pair_0115,0.003,0.43896,0.442216,0.024,-0.025344,0.165,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0116,APR-TWM-SYN-C-0116,PRJ-TWM-SYN-C-0116,in_review,0.442576,0.0,62602.595,62602.595,SYN-R03:township_0,syn_component_r03_t05_c00,syn_component_r03_t05_c00,TWM-SYN-T-0116,TWM-SYN-T-0116,106.54,29.39,0.77,0.332,0.332,0.06,4,1,0,0,2,0,1,0,0,0.5,0.791,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,protect,pair_0116,0.027,0.43856,0.442576,-0.02,0.012656,0.109,True,,,mixed_risk_protect_allowed
TWM-SYN-T-0116,APR-TWM-SYN-T-0116,PRJ-TWM-SYN-T-0116,approved,0.469576,62602.595,62602.595,62602.595,SYN-R03:township_0,syn_component_r03_t05_c00,syn_component_r03_t05_c00,TWM-SYN-C-0116,TWM-SYN-C-0116,106.541,29.391,0.77,0.332,0.332,0.06,4,1,0,0,2,0,1,0,0,0.5,0.791,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,protect,pair_0116,0.027,0.43856,0.469576,-0.02,0.012656,0.109,True,,,mixed_risk_protect_allowed
TWM-SYN-C-0117,APR-TWM-SYN-C-0117,PRJ-TWM-SYN-C-0117,in_review,0.442768,0.0,30228.639,30228.639,SYN-R03:township_1,syn_component_r03_t05_c01,syn_component_r03_t05_c01,TWM-SYN-T-0117,TWM-SYN-T-0117,106.552,29.394,0.755,0.326,0.326,0.08,4,1,0,0,2,0,1,1,0,0.5,0.786,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,restore,pair_0117,0.035,0.43868,0.442768,-0.014,0.018608,0.114,True,,,mixed_risk_restore_allowed
TWM-SYN-T-0117,APR-TWM-SYN-T-0117,PRJ-TWM-SYN-T-0117,approved,0.477768,30228.639,30228.639,30228.639,SYN-R03:township_1,syn_component_r03_t05_c01,syn_component_r03_t05_c01,TWM-SYN-C-0117,TWM-SYN-C-0117,106.553,29.395,0.755,0.326,0.326,0.08,4,1,0,0,2,0,1,1,0,0.5,0.786,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,restore,pair_0117,0.035,0.43868,0.477768,-0.014,0.018608,0.114,True,,,mixed_risk_restore_allowed
TWM-SYN-C-0118,APR-TWM-SYN-C-0118,PRJ-TWM-SYN-C-0118,in_review,0.440176,0.0,23230.056,23230.056,SYN-R03:township_2,syn_component_r03_t05_c02,syn_component_r03_t05_c02,TWM-SYN-T-0118,TWM-SYN-T-0118,106.564,29.398,0.74,0.332,0.332,0.1,4,1,0,0,2,0,1,1,0,0.5,0.802,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,approve_with_conditions,pair_0118,0.056,0.43616,0.440176,-0.042,0.088416,0.098,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-T-0118,APR-TWM-SYN-T-0118,PRJ-TWM-SYN-T-0118,approved,0.496176,23230.056,23230.056,23230.056,SYN-R03:township_2,syn_component_r03_t05_c02,syn_component_r03_t05_c02,TWM-SYN-C-0118,TWM-SYN-C-0118,106.565,29.399,0.74,0.332,0.332,0.1,4,1,0,0,2,0,1,1,0,0.5,0.802,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,approve_with_conditions,pair_0118,0.056,0.43616,0.496176,-0.042,0.088416,0.098,False,mixed_risk_condition_review,,mixed_risk_blocked_condition_review
TWM-SYN-C-0119,APR-TWM-SYN-C-0119,PRJ-TWM-SYN-C-0119,in_review,0.440368,0.0,3942.163,3942.163,SYN-R03:township_0,syn_component_r03_t05_c03,syn_component_r03_t05_c03,TWM-SYN-T-0119,TWM-SYN-T-0119,106.576,29.402,0.725,0.326,0.326,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,defer_review,pair_0119,0.005,0.43628,0.440368,0.024,-0.023152,0.168,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-T-0119,APR-TWM-SYN-T-0119,PRJ-TWM-SYN-T-0119,approved,0.445368,3942.163,3942.163,3942.163,SYN-R03:township_0,syn_component_r03_t05_c03,syn_component_r03_t05_c03,TWM-SYN-C-0119,TWM-SYN-C-0119,106.577,29.403,0.725,0.326,0.326,0.04,4,1,0,0,2,0,1,0,0,0.5,0.75,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q2+1,5,scenario_approve_with_conditions_2,validation,defer_review,pair_0119,0.005,0.43628,0.445368,0.024,-0.023152,0.168,False,synthetic_defer_review,,defer_review_always_review
TWM-SYN-C-0120,APR-TWM-SYN-C-0120,PRJ-TWM-SYN-C-0120,in_review,0.431728,0.0,86479.266,86479.266,SYN-R03:township_0,syn_component_r03_t06_c00,syn_component_r03_t06_c00,TWM-SYN-T-0120,TWM-SYN-T-0120,106.54,29.408,0.775,0.346,0.346,0.08,4,1,0,1,2,1,1,1,0,0.5,0.818,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,protect,pair_0120,0.049,0.43588,0.431728,-0.056,0.076368,0.082,True,,,mixed_risk_protect_allowed
TWM-SYN-T-0120,APR-TWM-SYN-T-0120,PRJ-TWM-SYN-T-0120,approved,0.480728,86479.266,86479.266,86479.266,SYN-R03:township_0,syn_component_r03_t06_c00,syn_component_r03_t06_c00,TWM-SYN-C-0120,TWM-SYN-C-0120,106.541,29.409,0.775,0.346,0.346,0.08,4,1,0,1,2,1,1,1,0,0.5,0.818,True,True,synthetic_experiment_foundation,/Users/zhouning/gisdataagent/data_agent/test_data/twm_bishan_multi_admin_eval,SYN-R03,2026Q3+1,6,scenario_protect_0,test,protect,pair_0120,0.049,0.43588,0.480728,-0.056,0.076368,0.082,True,,,mixed_risk_protect_allowed
