node_id,label,biz_id,name,properties
landsupply:SUP000018,LandSupply,SUP000018,LandSupply-SUP000018,"{""approval_date"": ""2022-12-26"", ""area_mu"": 1024.97, ""dzjgh"": ""DZJGH-07-00000018"", ""flowsn"": ""FLOW-07-00000018"", ""gd_guid"": ""GD-00000018"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000018"", ""profile"": ""small_dev"", ""project_id"": ""MP000018"", ""project_name"": ""示范重大项目R-0018"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000018"", ""zdxmbh"": ""ZDXM-000018""}"
landusepermit:LUP000018,LandUsePermit,LUP000018,LandUsePermit-LUP000018,"{""approval_date"": ""2023-01-18"", ""area_mu"": 699.59, ""dzjgh"": ""DZJGH-08-00000018"", ""flowsn"": ""FLOW-08-00000018"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000018"", ""profile"": ""small_dev"", ""project_id"": ""MP000018"", ""project_name"": ""示范重大项目R-0018"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000018"", ""zdxm_sec"": ""SEC-0604-00000018"", ""zdxmbh"": ""ZDXM-000018""}"
constructionpermit:CP000018,ConstructionPermit,CP000018,ConstructionPermit-CP000018,"{""approval_date"": ""2023-02-10"", ""area_mu"": 1038.85, ""construction_permit_id"": ""CP000018"", ""dzjgh"": ""DZJGH-09-00000018"", ""flowsn"": ""FLOW-09-00000018"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000018"", ""profile"": ""small_dev"", ""project_id"": ""MP000018"", ""project_name"": ""示范重大项目R-0018"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000018"", ""zdxmbh"": ""ZDXM-000018""}"
verification:VER000018,Verification,VER000018,Verification-VER000018,"{""approval_date"": ""2023-03-05"", ""area_mu"": 702.81, ""dzjgh"": ""DZJGH-10-00000018"", ""flowsn"": ""FLOW-10-00000018"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000018"", ""project_name"": ""示范重大项目R-0018"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000018"", ""verification_no"": ""VER-NO-00000018"", ""zdxm_sec"": ""SEC-0604-00000018"", ""zdxmbh"": ""ZDXM-000018""}"
risk:MP000018:overdue_approval,RiskEvent,risk:MP000018:overdue_approval,overdue_approval,"{""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000018"", ""risk_type"": ""overdue_approval"", ""synthetic_seed"": 20260604}"
parcel:PARCEL000018,Parcel,PARCEL000018,Parcel-PARCEL000018,"{""area_mu"": 1075.4, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.360000 31.360000, 118.368000 31.360000, 118.368000 31.368000, 118.360000 31.368000, 118.360000 31.360000))"", ""land_use_type"": ""建设用地"", ""parcel_id"": ""PARCEL000018"", ""profile"": ""small_dev"", ""project_id"": ""MP000018"", ""synthetic_seed"": 20260604}"
project:MP000019,MajorProject,MP000019,示范重大项目S-0019,"{""city"": ""示范省A示范市2"", ""construction_unit"": ""示范建设单位-020"", ""county"": ""示范县8"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.380000 31.380000, 118.389000 31.380000, 118.389000 31.389000, 118.380000 31.389000, 118.380000 31.380000))"", ""list_year"": 2026, ""planned_land_area_mu"": 1138.91, ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""project_type"": ""产业园区"", ""province"": ""示范省A"", ""status"": ""已供地"", ""synthetic_seed"": 20260604, ""total_investment_million"": 1678.88, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
landplan:PLAN000019,LandPlan,PLAN000019,LandPlan-PLAN000019,"{""approval_date"": ""2022-08-21"", ""area_mu"": 869.49, ""dzjgh"": ""DZJGH-01-00000019"", ""flowsn"": ""FLOW-01-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000019"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
prereview:PRE000019,PreReview,PRE000019,PreReview-PRE000019,"{""approval_date"": ""2022-09-13"", ""area_mu"": 819.06, ""dzjgh"": ""DZJGH-02-00000019"", ""flowsn"": ""FLOW-02-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000019"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000019"", ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
siteselection:SITE000019,SiteSelection,SITE000019,SiteSelection-SITE000019,"{""approval_date"": ""2022-10-06"", ""area_mu"": 1193.79, ""dzjgh"": ""DZJGH-03-00000019"", ""flowsn"": ""FLOW-03-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""site_selection_id"": ""SITE000019"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
conversionexpropriation:CONV000019,ConversionExpropriation,CONV000019,ConversionExpropriation-CONV000019,"{""approval_date"": ""2022-10-29"", ""area_mu"": 998.33, ""conversion_id"": ""CONV000019"", ""dzjgh"": ""DZJGH-04-00000019"", ""flowsn"": ""FLOW-04-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
approvalproject:APPR000019,ApprovalProject,APPR000019,ApprovalProject-APPR000019,"{""approval_date"": ""2022-11-21"", ""approval_project_id"": ""APPR000019"", ""area_mu"": 786.44, ""bp_guid"": ""BP-00000019"", ""dzjgh"": ""DZJGH-05-00000019"", ""flowsn"": ""FLOW-05-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
approvalsupply:APPS000019,ApprovalSupply,APPS000019,ApprovalSupply-APPS000019,"{""approval_date"": ""2022-12-14"", ""approval_supply_id"": ""APPS000019"", ""area_mu"": 910.02, ""bp_guid"": ""BP-00000019"", ""dzjgh"": ""DZJGH-06-00000019"", ""flowsn"": ""FLOW-06-00000019"", ""gd_guid"": ""GD-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
landsupply:SUP000019,LandSupply,SUP000019,LandSupply-SUP000019,"{""approval_date"": ""2023-01-06"", ""area_mu"": 1074.46, ""dzjgh"": ""DZJGH-07-00000019"", ""flowsn"": ""FLOW-07-00000019"", ""gd_guid"": ""GD-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000019"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
landusepermit:LUP000019,LandUsePermit,LUP000019,LandUsePermit-LUP000019,"{""approval_date"": ""2023-01-29"", ""area_mu"": 1048.15, ""dzjgh"": ""DZJGH-08-00000019"", ""flowsn"": ""FLOW-08-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000019"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000019"", ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
constructionpermit:CP000019,ConstructionPermit,CP000019,ConstructionPermit-CP000019,"{""approval_date"": ""2023-02-21"", ""area_mu"": 955.33, ""construction_permit_id"": ""CP000019"", ""dzjgh"": ""DZJGH-09-00000019"", ""flowsn"": ""FLOW-09-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000019"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
verification:VER000019,Verification,VER000019,Verification-VER000019,"{""approval_date"": ""2023-03-16"", ""area_mu"": 1065.35, ""dzjgh"": ""DZJGH-10-00000019"", ""flowsn"": ""FLOW-10-00000019"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""project_name"": ""示范重大项目S-0019"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000019"", ""verification_no"": ""VER-NO-00000019"", ""zdxm_sec"": ""SEC-0604-00000019"", ""zdxmbh"": ""ZDXM-000019""}"
parcel:PARCEL000019,Parcel,PARCEL000019,Parcel-PARCEL000019,"{""area_mu"": 919.34, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.380000 31.380000, 118.389000 31.380000, 118.389000 31.389000, 118.380000 31.389000, 118.380000 31.380000))"", ""land_use_type"": ""林地"", ""parcel_id"": ""PARCEL000019"", ""profile"": ""small_dev"", ""project_id"": ""MP000019"", ""synthetic_seed"": 20260604}"
project:MP000020,MajorProject,MP000020,示范重大项目T-0020,"{""city"": ""示范省C示范市3"", ""construction_unit"": ""示范建设单位-021"", ""county"": ""示范县9"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.400000 31.400000, 118.405000 31.400000, 118.405000 31.405000, 118.400000 31.405000, 118.400000 31.400000))"", ""list_year"": 2022, ""planned_land_area_mu"": 1139.56, ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""project_type"": ""能源"", ""province"": ""示范省C"", ""status"": ""已核实"", ""synthetic_seed"": 20260604, ""total_investment_million"": 2458.65, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
landplan:PLAN000020,LandPlan,PLAN000020,LandPlan-PLAN000020,"{""approval_date"": ""2022-09-01"", ""area_mu"": 791.71, ""dzjgh"": ""DZJGH-01-00000020"", ""flowsn"": ""FLOW-01-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""plan_id"": ""PLAN000020"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""land_plan"", ""stage_name"": ""用地计划配置"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
prereview:PRE000020,PreReview,PRE000020,PreReview-PRE000020,"{""approval_date"": ""2022-09-24"", ""area_mu"": 745.17, ""dzjgh"": ""DZJGH-02-00000020"", ""flowsn"": ""FLOW-02-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""pre_review_id"": ""PRE000020"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""pre_review"", ""stage_name"": ""建设项目用地预审"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""xs_dzjgh"": ""DZJGH-02-00000020"", ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
siteselection:SITE000020,SiteSelection,SITE000020,SiteSelection-SITE000020,"{""approval_date"": ""2022-10-17"", ""area_mu"": 784.39, ""dzjgh"": ""DZJGH-03-00000020"", ""flowsn"": ""FLOW-03-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""site_selection_id"": ""SITE000020"", ""stage"": ""site_selection"", ""stage_name"": ""规划选址"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
conversionexpropriation:CONV000020,ConversionExpropriation,CONV000020,ConversionExpropriation-CONV000020,"{""approval_date"": ""2022-11-09"", ""area_mu"": 941.07, ""conversion_id"": ""CONV000020"", ""dzjgh"": ""DZJGH-04-00000020"", ""flowsn"": ""FLOW-04-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""conversion_expropriation"", ""stage_name"": ""农用地转用和土地征收"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
approvalproject:APPR000020,ApprovalProject,APPR000020,ApprovalProject-APPR000020,"{""approval_date"": ""2022-12-02"", ""approval_project_id"": ""APPR000020"", ""area_mu"": 1100.16, ""bp_guid"": ""BP-00000020"", ""dzjgh"": ""DZJGH-05-00000020"", ""flowsn"": ""FLOW-05-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""approval_project"", ""stage_name"": ""建设用地审批项目"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
approvalsupply:APPS000020,ApprovalSupply,APPS000020,ApprovalSupply-APPS000020,"{""approval_date"": ""2022-12-25"", ""approval_supply_id"": ""APPS000020"", ""area_mu"": 868.01, ""bp_guid"": ""BP-00000020"", ""dzjgh"": ""DZJGH-06-00000020"", ""flowsn"": ""FLOW-06-00000020"", ""gd_guid"": ""GD-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""approval_supply"", ""stage_name"": ""批供关联"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
landsupply:SUP000020,LandSupply,SUP000020,LandSupply-SUP000020,"{""approval_date"": ""2023-01-17"", ""area_mu"": 1156.05, ""dzjgh"": ""DZJGH-07-00000020"", ""flowsn"": ""FLOW-07-00000020"", ""gd_guid"": ""GD-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_supply_id"": ""SUP000020"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""land_supply"", ""stage_name"": ""土地供应"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
landusepermit:LUP000020,LandUsePermit,LUP000020,LandUsePermit-LUP000020,"{""approval_date"": ""2023-02-09"", ""area_mu"": 1153.96, ""dzjgh"": ""DZJGH-08-00000020"", ""flowsn"": ""FLOW-08-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""land_use_permit_id"": ""LUP000020"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""land_use_permit"", ""stage_name"": ""建设用地规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""ygdzjgh"": ""DZJGH-08-00000020"", ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
constructionpermit:CP000020,ConstructionPermit,CP000020,ConstructionPermit-CP000020,"{""approval_date"": ""2023-03-04"", ""area_mu"": 826.58, ""construction_permit_id"": ""CP000020"", ""dzjgh"": ""DZJGH-09-00000020"", ""flowsn"": ""FLOW-09-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""ggdzjgh"": ""DZJGH-09-00000020"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""construction_permit"", ""stage_name"": ""建设工程规划许可"", ""status"": ""已办结"", ""synthetic_seed"": 20260604, ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
verification:VER000020,Verification,VER000020,Verification-VER000020,"{""approval_date"": ""2023-03-27"", ""area_mu"": 921.59, ""dzjgh"": ""DZJGH-10-00000020"", ""flowsn"": ""FLOW-10-00000020"", ""generator_version"": ""major_project_synthetic_core_v1"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""project_name"": ""示范重大项目T-0020"", ""stage"": ""verification"", ""stage_name"": ""规划核实"", ""status"": ""待整改"", ""synthetic_seed"": 20260604, ""verification_id"": ""VER000020"", ""verification_no"": ""VER-NO-00000020"", ""zdxm_sec"": ""SEC-0604-00000020"", ""zdxmbh"": ""ZDXM-000020""}"
parcel:PARCEL000020,Parcel,PARCEL000020,Parcel-PARCEL000020,"{""area_mu"": 889.94, ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.400000 31.400000, 118.405000 31.400000, 118.405000 31.405000, 118.400000 31.405000, 118.400000 31.400000))"", ""land_use_type"": ""建设用地"", ""parcel_id"": ""PARCEL000020"", ""profile"": ""small_dev"", ""project_id"": ""MP000020"", ""synthetic_seed"": 20260604}"
project:MP000021,MajorProject,MP000021,示范重大项目U-0021,"{""city"": ""示范省B示范市4"", ""construction_unit"": ""示范建设单位-022"", ""county"": ""示范县10"", ""generator_version"": ""major_project_synthetic_core_v1"", ""geom_wkt"": ""POLYGON((118.420000 31.420000, 118.426000 31.420000, 118.426000 31.426000, 118.420000 31.426000, 118.420000 31.420000))"", ""list_year"": 2023, ""planned_land_area_mu"": 1009.14, ""profile"": ""small_dev"", ""project_id"": ""MP000021"", ""project_name"": ""示范重大项目U-0021"", ""project_type"": ""产业园区"", ""province"": ""示范省B"", ""status"": ""已供地"", ""synthetic_seed"": 20260604, ""total_investment_million"": 201.19, ""zdxm_sec"": ""SEC-0604-00000021"", ""zdxmbh"": ""ZDXM-000021""}"
