edge_id,source_node_id,target_node_id,edge_type,confidence,match_method,evidence
edge:00000924:HAS_CONSTRUCTION_PERMIT,project:MP000046,constructionpermit:CP000046,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000925:NEXT_STAGE,landusepermit:LUP000046,constructionpermit:CP000046,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000926:HAS_VERIFICATION,project:MP000046,verification:VER000046,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000927:NEXT_STAGE,constructionpermit:CP000046,verification:VER000046,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000928:OCCUPIES_PARCEL,project:MP000046,parcel:PARCEL000046,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000929:HAS_LAND_PLAN,project:MP000047,landplan:PLAN000047,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000930:HAS_PRE_REVIEW,project:MP000047,prereview:PRE000047,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000931:NEXT_STAGE,landplan:PLAN000047,prereview:PRE000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000932:HAS_SITE_SELECTION,project:MP000047,siteselection:SITE000047,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000933:NEXT_STAGE,prereview:PRE000047,siteselection:SITE000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000934:HAS_CONVERSION,project:MP000047,conversionexpropriation:CONV000047,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000935:NEXT_STAGE,siteselection:SITE000047,conversionexpropriation:CONV000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000936:HAS_APPROVAL_PROJECT,project:MP000047,approvalproject:APPR000047,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000937:NEXT_STAGE,conversionexpropriation:CONV000047,approvalproject:APPR000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000938:HAS_APPROVAL_SUPPLY,project:MP000047,approvalsupply:APPS000047,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000939:NEXT_STAGE,approvalproject:APPR000047,approvalsupply:APPS000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000940:HAS_LAND_SUPPLY,project:MP000047,landsupply:SUP000047,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000941:NEXT_STAGE,approvalsupply:APPS000047,landsupply:SUP000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000942:HAS_LAND_USE_PERMIT,project:MP000047,landusepermit:LUP000047,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000943:NEXT_STAGE,landsupply:SUP000047,landusepermit:LUP000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000944:HAS_CONSTRUCTION_PERMIT,project:MP000047,constructionpermit:CP000047,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000945:NEXT_STAGE,landusepermit:LUP000047,constructionpermit:CP000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000946:HAS_VERIFICATION,project:MP000047,verification:VER000047,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000947:NEXT_STAGE,constructionpermit:CP000047,verification:VER000047,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000948:OCCUPIES_PARCEL,project:MP000047,parcel:PARCEL000047,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000949:HAS_LAND_PLAN,project:MP000048,landplan:PLAN000048,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000950:HAS_PRE_REVIEW,project:MP000048,prereview:PRE000048,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000951:NEXT_STAGE,landplan:PLAN000048,prereview:PRE000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000952:HAS_SITE_SELECTION,project:MP000048,siteselection:SITE000048,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000953:NEXT_STAGE,prereview:PRE000048,siteselection:SITE000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000954:HAS_CONVERSION,project:MP000048,conversionexpropriation:CONV000048,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000955:NEXT_STAGE,siteselection:SITE000048,conversionexpropriation:CONV000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000956:HAS_APPROVAL_PROJECT,project:MP000048,approvalproject:APPR000048,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000957:NEXT_STAGE,conversionexpropriation:CONV000048,approvalproject:APPR000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000958:HAS_APPROVAL_SUPPLY,project:MP000048,approvalsupply:APPS000048,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000959:NEXT_STAGE,approvalproject:APPR000048,approvalsupply:APPS000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000960:HAS_LAND_SUPPLY,project:MP000048,landsupply:SUP000048,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000961:NEXT_STAGE,approvalsupply:APPS000048,landsupply:SUP000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000962:HAS_LAND_USE_PERMIT,project:MP000048,landusepermit:LUP000048,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000963:NEXT_STAGE,landsupply:SUP000048,landusepermit:LUP000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000964:HAS_CONSTRUCTION_PERMIT,project:MP000048,constructionpermit:CP000048,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000965:NEXT_STAGE,landusepermit:LUP000048,constructionpermit:CP000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000966:HAS_VERIFICATION,project:MP000048,verification:VER000048,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000967:NEXT_STAGE,constructionpermit:CP000048,verification:VER000048,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000968:OCCUPIES_PARCEL,project:MP000048,parcel:PARCEL000048,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000969:SPATIALLY_OVERLAPS,project:MP000048,parcel:PARCEL000048,SPATIALLY_OVERLAPS,0.72,spatial_overlay,"{""geometry_source"": ""synthetic_demo_extent"", ""overlap_ratio"": 0.52}"
edge:00000970:HAS_LAND_PLAN,project:MP000049,landplan:PLAN000049,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000971:MISSING_STAGE,project:MP000049,stage:MP000049:pre_review:missing,MISSING_STAGE,1.0,rule,"{""missing_stage"": ""pre_review"", ""rule"": ""idx % 7 == 0""}"
edge:00000972:HAS_SITE_SELECTION,project:MP000049,siteselection:SITE000049,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000973:NEXT_STAGE,stage:MP000049:pre_review:missing,siteselection:SITE000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000974:HAS_CONVERSION,project:MP000049,conversionexpropriation:CONV000049,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000975:NEXT_STAGE,siteselection:SITE000049,conversionexpropriation:CONV000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000976:HAS_APPROVAL_PROJECT,project:MP000049,approvalproject:APPR000049,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000977:NEXT_STAGE,conversionexpropriation:CONV000049,approvalproject:APPR000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000978:HAS_APPROVAL_SUPPLY,project:MP000049,approvalsupply:APPS000049,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000979:NEXT_STAGE,approvalproject:APPR000049,approvalsupply:APPS000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00000980:HAS_LAND_SUPPLY,project:MP000049,landsupply:SUP000049,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00000981:NEXT_STAGE,approvalsupply:APPS000049,landsupply:SUP000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00000982:HAS_LAND_USE_PERMIT,project:MP000049,landusepermit:LUP000049,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00000983:NEXT_STAGE,landsupply:SUP000049,landusepermit:LUP000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00000984:HAS_CONSTRUCTION_PERMIT,project:MP000049,constructionpermit:CP000049,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00000985:NEXT_STAGE,landusepermit:LUP000049,constructionpermit:CP000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00000986:HAS_VERIFICATION,project:MP000049,verification:VER000049,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00000987:NEXT_STAGE,constructionpermit:CP000049,verification:VER000049,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00000988:OCCUPIES_PARCEL,project:MP000049,parcel:PARCEL000049,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00000989:HAS_LAND_PLAN,project:MP000050,landplan:PLAN000050,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00000990:HAS_PRE_REVIEW,project:MP000050,prereview:PRE000050,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00000991:NEXT_STAGE,landplan:PLAN000050,prereview:PRE000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00000992:HAS_SITE_SELECTION,project:MP000050,siteselection:SITE000050,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00000993:NEXT_STAGE,prereview:PRE000050,siteselection:SITE000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00000994:HAS_CONVERSION,project:MP000050,conversionexpropriation:CONV000050,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00000995:NEXT_STAGE,siteselection:SITE000050,conversionexpropriation:CONV000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00000996:HAS_APPROVAL_PROJECT,project:MP000050,approvalproject:APPR000050,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00000997:NEXT_STAGE,conversionexpropriation:CONV000050,approvalproject:APPR000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00000998:HAS_APPROVAL_SUPPLY,project:MP000050,approvalsupply:APPS000050,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00000999:NEXT_STAGE,approvalproject:APPR000050,approvalsupply:APPS000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00001000:HAS_LAND_SUPPLY,project:MP000050,landsupply:SUP000050,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00001001:NEXT_STAGE,approvalsupply:APPS000050,landsupply:SUP000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00001002:HAS_LAND_USE_PERMIT,project:MP000050,landusepermit:LUP000050,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00001003:NEXT_STAGE,landsupply:SUP000050,landusepermit:LUP000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00001004:HAS_CONSTRUCTION_PERMIT,project:MP000050,constructionpermit:CP000050,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00001005:NEXT_STAGE,landusepermit:LUP000050,constructionpermit:CP000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00001006:HAS_VERIFICATION,project:MP000050,verification:VER000050,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00001007:NEXT_STAGE,constructionpermit:CP000050,verification:VER000050,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00001008:OCCUPIES_PARCEL,project:MP000050,parcel:PARCEL000050,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00001009:FUZZY_PROJECT_PARCEL_MATCH,project:MP000050,parcel:PARCEL000050,FUZZY_PROJECT_PARCEL_MATCH,0.81,fuzzy_name,"{""case_idx"": 50, ""matched_name"": ""示范重大项目X0050"", ""source_name"": ""示范重大项目X-0050""}"
edge:00001010:HAS_LAND_PLAN,project:MP000051,landplan:PLAN000051,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00001011:HAS_PRE_REVIEW,project:MP000051,prereview:PRE000051,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00001012:NEXT_STAGE,landplan:PLAN000051,prereview:PRE000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00001013:HAS_SITE_SELECTION,project:MP000051,siteselection:SITE000051,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00001014:NEXT_STAGE,prereview:PRE000051,siteselection:SITE000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00001015:HAS_CONVERSION,project:MP000051,conversionexpropriation:CONV000051,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00001016:NEXT_STAGE,siteselection:SITE000051,conversionexpropriation:CONV000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00001017:HAS_APPROVAL_PROJECT,project:MP000051,approvalproject:APPR000051,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00001018:NEXT_STAGE,conversionexpropriation:CONV000051,approvalproject:APPR000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00001019:HAS_APPROVAL_SUPPLY,project:MP000051,approvalsupply:APPS000051,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00001020:NEXT_STAGE,approvalproject:APPR000051,approvalsupply:APPS000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00001021:HAS_LAND_SUPPLY,project:MP000051,landsupply:SUP000051,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00001022:NEXT_STAGE,approvalsupply:APPS000051,landsupply:SUP000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00001023:HAS_LAND_USE_PERMIT,project:MP000051,landusepermit:LUP000051,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
edge:00001024:NEXT_STAGE,landsupply:SUP000051,landusepermit:LUP000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 7, ""to_stage_order"": 8}"
edge:00001025:HAS_CONSTRUCTION_PERMIT,project:MP000051,constructionpermit:CP000051,HAS_CONSTRUCTION_PERMIT,0.945,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""construction_permit""}"
edge:00001026:NEXT_STAGE,landusepermit:LUP000051,constructionpermit:CP000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 8, ""to_stage_order"": 9}"
edge:00001027:HAS_VERIFICATION,project:MP000051,verification:VER000051,HAS_VERIFICATION,0.94,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""verification""}"
edge:00001028:NEXT_STAGE,constructionpermit:CP000051,verification:VER000051,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 9, ""to_stage_order"": 10}"
edge:00001029:OCCUPIES_PARCEL,project:MP000051,parcel:PARCEL000051,OCCUPIES_PARCEL,0.99,exact_key,"{""matched_fields"": [""project_id""], ""source"": ""synthetic_project_parcel""}"
edge:00001030:HAS_LAND_PLAN,project:MP000052,landplan:PLAN000052,HAS_LAND_PLAN,0.985,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_plan""}"
edge:00001031:HAS_PRE_REVIEW,project:MP000052,prereview:PRE000052,HAS_PRE_REVIEW,0.98,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""pre_review""}"
edge:00001032:NEXT_STAGE,landplan:PLAN000052,prereview:PRE000052,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 1, ""to_stage_order"": 2}"
edge:00001033:HAS_SITE_SELECTION,project:MP000052,siteselection:SITE000052,HAS_SITE_SELECTION,0.975,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""site_selection""}"
edge:00001034:NEXT_STAGE,prereview:PRE000052,siteselection:SITE000052,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 2, ""to_stage_order"": 3}"
edge:00001035:HAS_CONVERSION,project:MP000052,conversionexpropriation:CONV000052,HAS_CONVERSION,0.97,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""conversion_expropriation""}"
edge:00001036:NEXT_STAGE,siteselection:SITE000052,conversionexpropriation:CONV000052,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 3, ""to_stage_order"": 4}"
edge:00001037:HAS_APPROVAL_PROJECT,project:MP000052,approvalproject:APPR000052,HAS_APPROVAL_PROJECT,0.965,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_project""}"
edge:00001038:NEXT_STAGE,conversionexpropriation:CONV000052,approvalproject:APPR000052,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 4, ""to_stage_order"": 5}"
edge:00001039:HAS_APPROVAL_SUPPLY,project:MP000052,approvalsupply:APPS000052,HAS_APPROVAL_SUPPLY,0.96,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""approval_supply""}"
edge:00001040:NEXT_STAGE,approvalproject:APPR000052,approvalsupply:APPS000052,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 5, ""to_stage_order"": 6}"
edge:00001041:HAS_LAND_SUPPLY,project:MP000052,landsupply:SUP000052,HAS_LAND_SUPPLY,0.955,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_supply""}"
edge:00001042:NEXT_STAGE,approvalsupply:APPS000052,landsupply:SUP000052,NEXT_STAGE,0.97,workflow_order,"{""from_stage_order"": 6, ""to_stage_order"": 7}"
edge:00001043:HAS_LAND_USE_PERMIT,project:MP000052,landusepermit:LUP000052,HAS_LAND_USE_PERMIT,0.95,exact_key,"{""source"": ""synthetic_lifecycle"", ""stage"": ""land_use_permit""}"
